Linux 6.14.0-36-generic (legion) 	04/11/2026 	_x86_64_	(12 CPU)

11:34:43 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:38:23 AM  1000    107231   40.00   14.00    0.00    1.00   54.00     0  component_conta
11:38:24 AM  1000    107231   41.00   15.00    0.00    0.00   56.00     7  component_conta
11:38:25 AM  1000    107231   42.00   16.00    0.00    0.00   58.00     7  component_conta
11:38:26 AM  1000    107231   44.00   14.00    0.00    0.00   58.00     5  component_conta
11:38:27 AM  1000    107231   42.00   15.00    0.00    0.00   57.00    11  component_conta
11:38:28 AM  1000    107231   41.00   15.00    0.00    0.00   56.00    10  component_conta
11:38:29 AM  1000    107231   39.00   17.00    0.00    0.00   56.00    10  component_conta
11:38:30 AM  1000    107231   40.00   16.00    0.00    0.00   56.00     5  component_conta
11:38:31 AM  1000    107231   41.00   16.00    0.00    0.00   57.00     8  component_conta
11:38:32 AM  1000    107231   41.00   15.00    0.00    0.00   56.00     2  component_conta
11:38:33 AM  1000    107231   42.00   15.00    0.00    0.00   57.00     3  component_conta
11:38:34 AM  1000    107231   41.00   15.00    0.00    0.00   56.00    11  component_conta
11:38:35 AM  1000    107231   43.00   16.00    0.00    0.00   59.00     7  component_conta
11:38:36 AM  1000    107231   40.00   17.00    0.00    0.00   57.00     2  component_conta
11:38:37 AM  1000    107231   40.00   15.00    0.00    0.00   55.00     6  component_conta
11:38:38 AM  1000    107231   42.00   16.00    0.00    0.00   58.00    10  component_conta
11:38:39 AM  1000    107231   42.00   15.00    0.00    1.00   57.00     0  component_conta
11:38:40 AM  1000    107231   40.00   17.00    0.00    0.00   57.00    11  component_conta
11:38:41 AM  1000    107231   40.00   17.00    0.00    0.00   57.00     0  component_conta
11:38:42 AM  1000    107231   41.00   15.00    0.00    2.00   56.00     1  component_conta
11:38:43 AM  1000    107231   41.00   14.00    0.00    0.00   55.00    10  component_conta
11:38:44 AM  1000    107231   43.00   14.00    0.00    0.00   57.00    10  component_conta
11:38:45 AM  1000    107231   40.00   18.00    0.00    0.00   58.00     0  component_conta
11:38:46 AM  1000    107231   43.00   16.00    0.00    0.00   59.00     0  component_conta
11:38:47 AM  1000    107231   41.00   16.00    0.00    0.00   57.00     2  component_conta
11:38:48 AM  1000    107231   40.00   17.00    0.00    0.00   57.00     4  component_conta
11:38:49 AM  1000    107231   41.00   15.00    0.00    0.00   56.00     6  component_conta
11:38:50 AM  1000    107231   41.00   17.00    0.00    0.00   58.00    11  component_conta
11:38:51 AM  1000    107231   41.00   15.00    0.00    0.00   56.00     2  component_conta
11:38:52 AM  1000    107231   43.00   15.00    0.00    0.00   58.00     6  component_conta
11:38:53 AM  1000    107231   41.00   15.00    0.00    0.00   56.00     8  component_conta
11:38:54 AM  1000    107231   41.00   16.00    0.00    0.00   57.00     9  component_conta
11:38:55 AM  1000    107231   39.00   17.00    0.00    0.00   56.00    10  component_conta
11:38:56 AM  1000    107231   39.00   16.00    0.00    0.00   55.00     8  component_conta
