Linux 6.14.0-36-generic (legion) 	04/11/2026 	_x86_64_	(12 CPU)

10:47:20 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:52:33 AM  1000     60808   32.00   10.00    0.00    1.00   42.00    10  ruby
10:52:34 AM  1000     60808   28.00   14.00    0.00    0.00   42.00     8  ruby
10:52:35 AM  1000     60808   30.00   10.00    0.00    0.00   40.00     8  ruby
10:52:36 AM  1000     60808   32.00   10.00    0.00    0.00   42.00     3  ruby
10:52:37 AM  1000     60808   28.00   15.00    0.00    0.00   43.00     6  ruby
10:52:38 AM  1000     60808   33.00    9.00    0.00    1.00   42.00     7  ruby
10:52:39 AM  1000     60808   31.00   11.00    0.00    0.00   42.00    11  ruby
10:52:40 AM  1000     60808   31.00   10.00    0.00    0.00   41.00     8  ruby
10:52:41 AM  1000     60808   24.00   18.00    0.00    1.00   42.00     8  ruby
10:52:42 AM  1000     60808   25.00   15.00    0.00    0.00   40.00     8  ruby
10:52:43 AM  1000     60808   34.00    7.00    0.00    0.00   41.00    11  ruby
10:52:44 AM  1000     60808   21.00   23.00    0.00    1.00   44.00    10  ruby
10:52:45 AM  1000     60808    2.00   41.00    0.00    0.00   43.00     0  ruby
10:52:46 AM  1000     60808   32.00    8.00    0.00    0.00   40.00     8  ruby
10:52:47 AM  1000     60808   33.00    8.00    0.00    0.00   41.00    11  ruby
10:52:48 AM  1000     60808   32.00    9.00    0.00    0.00   41.00    11  ruby
10:52:49 AM  1000     60808   17.00   25.00    0.00    1.00   42.00     8  ruby
10:52:50 AM  1000     60808   27.00   13.00    0.00    0.00   40.00     9  ruby
10:52:51 AM  1000     60808   34.00   10.00    0.00    0.00   44.00     8  ruby
